what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609330233
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1471609330843
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1471609331136
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1471609332037
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1471609335776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609337250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609341642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609342241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609343643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609344580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609346327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609347167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609348793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609349268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609350125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609350992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609354252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609363387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609364703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609366519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609368190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609372181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609373013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609375154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609376741
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1471609379735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609407917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609410034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609411086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1471609412519
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1471609441306
