what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472066956207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472066959241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472066963295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067077996
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472067081056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067093921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472067100646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067100778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067100779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067100780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067100781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067108185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067141564
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472067143713
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472067147179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067152905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067164448
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1472067165900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067167133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472067170967
