what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239275855
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1472239276479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239276490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239276536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239279108
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472239280420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472239280692
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1472239281554
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472239283479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239298269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239358511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239359747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239369289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239372735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239443968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239449250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239488857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239490418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239497355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239502539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239504190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239505773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239541161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1472239579759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239592730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472239593734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239597282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239598378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239599467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239633717
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472239635243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1472239635832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239636007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239689565
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1472239691216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239694729
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1472239695449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239695458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239695504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239697006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239697665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239703171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239707452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239715231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239721008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239721390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239725162
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1472239726504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239726517
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472239727210
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472239727460
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [1-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1472239728393
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1472239730348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239738742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239756887
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1472239756910
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1472239759414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239790616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239939864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239942754
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1472239943903
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472239944430
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1472239946328
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1472239946329
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1472239946348
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1472239947320
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1472239947475
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1472239947475
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1472239947475
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1472239947475
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1472239947475
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1472239947595
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1472239947595
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1472239947595
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1472239947659
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1472239947679
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1472239947679
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1472239947740
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1472239947769
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1472239947769
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1472239947769
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1472239947769
